"어업별","품종별","행정구역별","판매형태별","항목","단위","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월",
"계","연근해어업","제주도","계통","생산량:계","","3107.081","2809.893","2198.367","1949.251","2922.936","2945.025","3518.409","7654.337","5692.566","4775.949","6411.639","5051.023","2624.379","1238.742","2553.27","2002.668","3258.415","5742.162","9221.57","9824.206","7757.46","3707.948","5888.764","5851.268","3478.678","1989.056","2913.056","2061.338","2429.89","5872.819","5088.75","6935.695","9078.322","6727.984","6777.721","4795.37","4387.215","1468.14","2162.471","1844.477","3320.314","5579.56","4790.963","5253.244","3642.597","7174.71","5861.022","6471.576","3538.369","1966.722","2598.181","2462.545","5679.821","5939.641","7022.707","6357.274","6634.337","6640.576","9265.623","6438.521","3485.354","2724.918","3284.312","2374.028","2862.43","5333.23","6027.595","6781.151","6688.06","7097.122","8492.876","6660.165","5013.42","1672.138","2678.465","2100.047","2765.513","3523.88","4191.972","6463.081",
"계","연근해어업","제주도","비계통","생산량:계","","217.11548","222.55244","304.90526","315.60339","396.53525","953.26585","791.13171","251.84313","132.28289","115.56028","237.80627","193.13263","194.23047","212.97804","368.67894","401.41295","449.75397","523.57724","612.85867","254.20268","915.3454","103.62855","259.00516","229.97327","243.09425","263.798","314.2181","327.8836","413.9731","953.3994","724.9969","610.4453","572.3394","881.1106","907.5764","535.8236","351.6522","219.81557","732.40564","407.36911","647.76658","2078.99153","2603.1622","1118.2042","757.6837","720.7363","1410.1537","858.5209","273.20934","136.67275","289.25949","548.5766","484.0988","1056.6821","944.569","562.1998","1188.4008","752.1077","1832.3809","1259.2497","136.32708","126.77807","270.75273","255.81816","468.2243","1070.2768","744.8929","677.3185","520.797","941.034","985.896","477.4786","312.41053","146.64668","236.82667","281.51396","424.71086","629.7431","650.5576","595.5338",
"계","살오징어(오징어)","계","계","생산량:계","","19759.24231","4360.88699","947.43468","244.38619","672.51761","2339.68638","3161.87171","12777.32619","9717.88401","16745.62193","20191.223","30772.84539","13595.57459","3607.05896","701.19456","197.74579","586.06778","1277.56742","6487.83619","16834.44316","11379.91181","9760.39293","10888.10758","11708.58282","6247.57012","773.97828","216.8119","51.588","735.9488","1572.3136","5324.6126","5182.2821","7052.768","11309.3225","2707.9521","5099.1339","9852.33261","4822.86946","1264.31505","95.59659","884.33545","2211.7878","10737.9736","10794.1186","6627.3368","1986.6696","455.5761","2084.5179","5455.45438","4793.76159","4512.38956","302.1619","1011.6788","4388.6099","5161.0713","6528.1766","8032.4167","6719.2549","4187.4152","5897.0064","6137.20292","2163.94156","747.76957","13.58727","792.5792","2979.4311","5495.2338","8433.7394","15230.1293","15367.8163","1978.5157","1511.2535","1250.63277","1639.77443","532.02531","23.52972","1078.99201","2297.5802","4069.1321","10160.7931",
"계","살오징어(오징어)","계","계통","생산량:계","","19721.397","4359.816","947.324","244.279","669.007","2322.966","3155.352","12775.349","9693.222","16711.289","20165.707","30747.725","13583.471","3605.968","700.43","197.476","577.849","1270.202","6486.871","16769.501","11185.66","9016.918","10875.933","11704.647","6229.831","773.606","216.53","50.554","725.299","1552.905","5313.28","5178.651","7039.068","11278.649","2674.448","5081.734","9806.147","4811.121","1258.689","93.385","876.842","2194.077","10722.778","10640.634","6608.42","1973.856","430.262","2015.502","5433.214","4789","4505.078","297.555","992.131","4307.526","4969.127","6484.74","7979.216","6515.893","4095.163","5857.545","6068.419","2160.651","747.391","13.538","780.991","2964.244","5481.283","8432.294","15154.669","15275.45","1960.133","1494.895","1208.904","1632.567","528.688","21.433","1075.095","2280.303","4061.66","10150.901",
"계","살오징어(오징어)","계","비계통","생산량:계","","37.84531","1.07099",".11068",".10719","3.51061","16.72038","6.51971","1.97719","24.66201","34.33293","25.516","25.12039","12.10359","1.09096",".76456",".26979","8.21878","7.36542",".96519","64.94216","194.25181","743.47493","12.17458","3.93582","17.73912",".37228",".2819","1.034","10.6498","19.4086","11.3326","3.6311","13.7","30.6735","33.5041","17.3999","46.18561","11.74846","5.62605","2.21159","7.49345","17.7108","15.1956","153.4846","18.9168","12.8136","25.3141","69.0159","22.24038","4.76159","7.31156","4.6069","19.5478","81.0839","191.9443","43.4366","53.2007","203.3619","92.2522","39.4614","68.78392","3.29056",".37857",".04927","11.5882","15.1871","13.9508","1.4454","75.4603","92.3663","18.3827","16.3585","41.72877","7.20743","3.33731","2.09672","3.89701","17.2772","7.4721","9.8921",
"계","살오징어(오징어)","부산광역시","계","생산량:계","","10631.192","2097.749","356.323","224.418","41.616","416.474","270.548","3835.362","3753.779","6731.777","9607.4","14542.907","7123.621","1098.234","92.827","2.539","6.857","190.681","992.467","6133.699","4167.978","3545.531","4403.173","3618.155","3611.327","109.377","39.544","1.015","21.567","104.722","1231.118","1516.1","2119.016","3042.1372","640.476","1906.348","3496.836","2279.919","494.428","43.035","15.654","99.951","3194.315","3642.426","1539.669","272.0985","52.698","219.313","1858.902","1663.782","1746.692","108.6535","2.348","198.122","624.684","1653.258","1567.858","1082.591","405.8782","745.917","1303.62487","839.57744","183.628",".9","21.218","257.525","1662.942","3548.509","4951.389","3719.7083","834.7968","332.937","339.00376","250.867","164.309","1.401","152.664","381.123","694.217","4228.418",
"계","살오징어(오징어)","부산광역시","계통","생산량:계","","10631.192","2097.749","356.323","224.418","41.616","416.474","270.548","3835.362","3753.779","6731.777","9607.4","14542.907","7123.621","1098.234","92.827","2.539","6.857","190.681","992.467","6117.083","4151.362","3528.913","4403.173","3618.155","3611.327","109.377","39.544","1.015","21.567","104.722","1231.118","1516.1","2119.016","3042.092","640.476","1906.348","3496.836","2279.919","494.428","43.035","15.654","99.951","3194.315","3567.104","1539.669","272.098","52.697","219.312","1858.902","1663.782","1746.692","108.649","2.348","198.122","624.684","1653.258","1566.976","1082.59","405.765","745.917","1303.536","839.533","183.628",".9","21.218","257.525","1662.942","3548.509","4951.389","3719.633","834.782","332.837","308.875","250.867","164.309","1.401","152.664","381.123","694.217","4228.418",
"계","살오징어(오징어)","부산광역시","비계통","생산량:계","","","","","","","","","","","","","","","","","","","","","16.616","16.616","16.618","","","","","","","","","","","",".0452","","","","","","","","","","75.322","",".0005",".001",".001","","","",".0045","","","","",".882",".001",".1132","",".08887",".04444","","","","","","","",".0753",".0148",".1","30.12876","","","","","","","",
"계","살오징어(오징어)","인천광역시","계","생산량:계","","",".702","1.418","","",".49",".37","4.3","12.156","7.858","1.074",".282",".066","","","","",".554","4.792","2.242","4.736","9.488",".636",".112",".274",".142","","","",".826","12.411","4.05","41.162","3.038",".448",".064",".11","","","","","1.648","20.194","19.114","2.778",".6","1.481",".264","","1.455","","","","1.057",".455",".424","2.473","4.889",".24",".08",".18","1.916",".18","","1.26","6.11","23.076","17.092","20.379","10.306","1.93",".846","1.543",".147","","","13.2993","6.17",".642","1.87",
"계","살오징어(오징어)","인천광역시","계통","생산량:계","","",".702","1.418","","",".49",".37","4.3","12.156","7.858","1.074",".282",".066","","","","",".554","4.792","2.242","4.736","9.488",".636",".112",".274",".142","","","",".826","12.411","4.05","41.162","3.038",".448",".064",".11","","","","","1.648","20.194","19.114","2.778",".6","1.481",".264","","1.455","","","","1.057",".455",".424","2.473","1.148",".24",".08",".18","1.916",".18","","1.26","6.11","23.076","17.092","20.379","10.306","1.93",".846","1.543",".147","","","12.56","6.17",".642","1.87",
"계","살오징어(오징어)","인천광역시","비계통","생산량:계","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.741","","","","","","","","","","","","","","","","","","",".7393","","","",
"계","살오징어(오징어)","울산광역시","계","생산량:계","","477.9948","191.098","2.579",".276","8.924","11.932","3.2765","3.784","10.615","67.82448","114.13536","193.90848","129.4956","35.496","1.871","","1.1162","41.426","2.114","7.1764","27.827","31.297","70.1638","80.15","53.293","28.064",".059",".091","2.534","87.8613","33.756","7.686","16.486","195.809","46.757","93.393","27.454","38.116","29.624",".007","6.153","29.381","10.937","9.665","21.117","25.457","7.331","16.469","58.143","49.623","197.872","24.935",".818","62.981","51.756","9.028","32.479","156.165","35.886","36.8592","44.62","33.678","18.677",".233","2.085","139.208","73.031","15.656","18.713","243.761","95.333","11.185","44.64043","27.113","66.983",".33","451.209","656.239","626.949","144.085",
"계","살오징어(오징어)","울산광역시","계통","생산량:계","","465.699","191.008","2.579",".276","8.924","11.932","3.139","3.784","10.615","60.459","103.523","186.603","122.924","35.496","1.871","",".049","41.426","2.114","7.066","27.827","30.561","64.531","80.15","53.293","28.064",".059",".091","2.534","87.835","33.756","7.686","16.486","195.809","46.757","93.393","27.454","38.116","29.624",".007","6.153","29.381","10.937","9.665","21.117","25.457","7.331","16.469","58.143","49.623","197.872","24.935",".818","62.981","51.756","9.028","32.479","156.165","35.886","36.804","44.62","33.678","18.677",".233","2.085","139.208","73.031","15.656","18.713","243.761","95.333","11.185","44.63","27.113","66.983",".33","451.209","656.239","626.949","144.085",
"계","살오징어(오징어)","울산광역시","비계통","생산량:계","","12.2958",".09","","","","",".1375","","","7.36548","10.61236","7.30548","6.5716","","","","1.0672","","",".1104","",".736","5.6328","","","","","","",".0263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0552","","","","","","","","","","","","",".01043","","","","","","","",
"계","살오징어(오징어)","강원도","계","생산량:계","","747.957","339.02348","95.997",".635","191.27701","773.23628","311.42939","318.57729","457.0246","2168.66807","406.24472","935.07391","455.75918","515.05442","194.01384","153.29471","169.64938","307.00818","255.9485","101.09","354.34004","1705.22978","331.51417","530.49846","405.60239","164.48249","35.164",".7529","258.0308","385.5981","124.8411","150.515","602.4283","1291.9712","191.6835","534.8383","1209.73564","287.66844","153.1663","14.32746","191.56026","306.0402","261.9235","278.6405","294.2098","313.991","143.0918","567.6867","458.92959","317.6896","97.68986","43.6755","146.0853","2267.755","650.684","117.345","1332.5833","786.0274","1087.0537","1385.6936","1401.85966","71.04724","37.645",".005","320.4323","1041.2305","267.9842","73.0332","1253.048","1176.7608","195.4027","393.4842","149.09075","270.74885","2.155","","71.14705","603.4918","281.5986","246.5165",
"계","살오징어(오징어)","강원도","계통","생산량:계","","747.708","339.011","95.997",".635","191.242","771.569","310.774","318.43","456.767","2162.265","403.953","932.886","455.447","514.994","193.595","153.232","169.631","306.791","255.517","64.289","296.377","1446.682","331.372","530.152","400.492","164.276","35.164",".742","255.806","383.484","118.513","148.216","593.693","1277.052","172.041","524.219","1178.455","280.593","149.514","13.934","189.324","303.578","254.299","256.058","284.637","308.711","121.726","544.821","456.898","314.76","91.137","40.264","142.342","2214.428","633.898","116.536","1303.057","747.907","1055.564","1368.341","1378.026","70.755","37.645",".005","317.468","1037.278","266.875","72.27","1242.139","1162.685","189.227","387.047","145.331","268.63","2.155","","70.42","599.532","278.799","242.696",
"계","살오징어(오징어)","강원도","비계통","생산량:계","",".249",".01248","","",".03501","1.66728",".65539",".14729",".2576","6.40307","2.29172","2.18791",".31218",".06042",".41884",".06271",".01838",".21718",".4315","36.801","57.96304","258.54778",".14217",".34646","5.11039",".20649","",".0109","2.2248","2.1141","6.3281","2.299","8.7353","14.9192","19.6425","10.6193","31.28064","7.07544","3.6523",".39346","2.23626","2.4622","7.6245","22.5825","9.5728","5.28","21.3658","22.8657","2.03159","2.9296","6.55286","3.4115","3.7433","53.327","16.786",".809","29.5263","38.1204","31.4897","17.3526","23.83366",".29224","","","2.9643","3.9525","1.1092",".7632","10.909","14.0758","6.1757","6.4372","3.75975","2.11885","","",".72705","3.9598","2.7996","3.8205",
"계","살오징어(오징어)","충청남도","계","생산량:계","",".12","","","",".761",".63","184.25","717.6","163.919","","","",".17","",".02",".02",".034","6.289","423.52","979.721","607.163",".90484",".09",".084","","","","","4.0604","6.6077","306.1034","304.501","205.001","7.664",".026","",".025","",".02","",".02915","3.0313","858.08","1207.497","261.0601","3.102",".689",".185","",".01",".02",".03",".4213","6.7282","945.699","1604.46","329.002","13.978",".03","2.305","13.596","",".05",".094",".42","17.8106","1339.456","1646.776","798.797","37.3721",".548",".31",".001","","","",".58384","24.0135","958.72","1315.842",
"계","살오징어(오징어)","충청남도","계통","생산량:계","",".12","","","",".761",".63","184.25","717.6","163.919","","","",".17","",".02",".02",".034","6.289","423.52","979.721","607.163",".458",".09",".084","","","","",".16","1.03","304.396","304.501","205.001","7.664",".005","",".025","",".02","","","3.008","858.08","1207.497","260.996","3.102",".689",".185","",".01",".02",".03",".005","6.477","945.699","1604.46","329.002","13.978",".03","2.305","13.596","",".05",".094",".42","15.354","1339.456","1646.776","798.797","37.312",".548",".31",".001","","","",".001","23.448","958.72","1315.842",
"계","살오징어(오징어)","충청남도","비계통","생산량:계","","","","","","","","","","","","","","","","","","","","","","",".44684","","","","","","","3.9004","5.5777","1.7074","","","",".021","","","","","",".02915",".0233","","",".0641","","","","","","","",".4163",".2512","","","","","","","","","","","","2.4566","","","",".0601","","","","","","",".58284",".5655","","",
"계","살오징어(오징어)","전라북도","계","생산량:계","",".44","",".04","",".015",".18","238.52","487.817","64.497","2.94",".24","",".22","",".029","","","1.14","177.395","289.287","135.818","4.53",".26","",".95","","","","1.517",".8","27.628","38.6149","83.346","84.69","1.2507",".2",".02","","","","1.55392",".431","361.667","368.982","71.046","1.12",".515",".295",".01","","1.46",".12","5.1952","13.316","534.4468","431.89","171.201",".42",".18","2.736","","1.62",".85","","","44.37","409.778","604.593","197.4","2.68","","","","","",".04872",".11693","4.829","474.471","735.582",
"계","살오징어(오징어)","전라북도","계통","생산량:계","",".44","",".04","",".015",".18","238.52","487.817","64.497","2.94",".24","",".22","",".029","","","1.14","177.395","289.287","135.818","4.53",".26","",".95","","","","",".8","27.628","38.06","83.346","84.69",".12",".2",".02","","","","",".3","361.667","368.982","71.046","1.12",".515",".295",".01","","1.46",".12","","2.555","364.063","431.89","171.201",".42",".18","2.736","","1.62",".85","","","44.37","409.778","604.593","197.4","2.68","","","","","","","","4.829","474.471","735.582",
"계","살오징어(오징어)","전라북도","비계통","생산량:계","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.517","","",".5549","","","1.1307","","","","","","1.55392",".131","","","","","","","","","","","5.1952","10.761","170.3838","","","","","","","","","","","","","","","","","","","","",".04872",".11693","","","",
"계","살오징어(오징어)","전라남도","계","생산량:계","","3.084","14.846","6.413","3.204","13.481","6.263","695.496","2752.273","1727.562","922.1","60.718","2.154","4.803","3.384","19.35","9.36","38.8421","49.338","2968.623","4590.49","2419.102","167.4246","25.832","10.336","22.52783","8.387","24.034","7.176","6.206","13.847","526.508","665.926","931.9613","217.1198","6.06","4.711","9.994","21.923","24.833","13.1441","9.65725","263.7729","2912.116","1602.8048","1574.992","420.542","15.0917","37.214","1.46","134.886","438.765","9.311","11.128","258.073","901.406","1396.533","1946.316","107.15","2.653",".679","80.189","46.268","44.533","9.09494","16.013","27.184","384.9","1149.2","2872.788","485.8266","50.0684","3.663","13.808","4.796","6.976","5.38","23.545","11.1601","66.892","1089.741",
"계","살오징어(오징어)","전라남도","계통","생산량:계","","3.084","14.846","6.413","3.204","13.481","6.263","695.496","2752.273","1727.562","922.1","60.718","2.154","4.803","3.384","19.35","9.36","37.247","49.338","2968.623","4590.49","2419.102","167.249","25.832","10.336","11.715","8.387","24.034","7.176","6.206","13.847","526.508","665.926","931.936","216.8","6.06","4.711","9.994","21.899","24.833","13.089","8.356","263.271","2911.831","1566.761","1574.92","420.203","15.018","2.875","1.46","134.886","438.765","9.311","11.128","256.093","901.406","1396.533","1946.041","107.134","2.653",".663","80.189","46.268","44.533","9.079","16.013","27.184","384.66","1149.2","2872.788","485.723","49.909","3.663","13.808","4.796","6.976","5.38","23.545","11.114","64.564","1089.418",
"계","살오징어(오징어)","전라남도","비계통","생산량:계","","","","","","","","","","","","","","","","","","1.5951","","","","",".1756","","","10.81283","","","","","","","",".0253",".3198","","","",".024","",".0551","1.30125",".5019",".285","36.0438",".072",".339",".0737","34.339","","","","","","1.98","","",".275",".016","",".016","","","",".01594","","",".24","","",".1036",".1594","","","","","","",".0461","2.328",".323",
"계","살오징어(오징어)","경상북도","계","생산량:계","","7228.00316","1503.56551","190.12162","10.53373","323.09557","883.56733","844.40075","982.53985","2136.63029","5293.59042","9900.71307","14906.46002","5791.69681","1811.26724","135.10627","28.54908","356.24142","472.81982","363.96069","145.40576","881.95303","4158.41371","5894.92541","7387.08678","1997.5409","409.25179","63.4322","41.2081","426.095","805.6754","575.3811","408.6949","1089.236","5807.6159","1785.0049","2493.4951","4955.98397","1807.98402","145.12875","16.30016","656.24131","1282.2474","635.0044","625.5675","1500.4577","779.1874","224.4564","1229.6902","2905.42079","1743.12299","549.31631","54.086","833.2572","1350.7669","1119.5849","329.7407","2098.6269","4482.9535","2634.0453","3667.5766","2805.31439","582.05588","105.79457",".06433","397.3443","1241.209","582.605","319.9072","2992.5786","8765.4786","784.8798","669.1237","482.98983","824.93658","88.88831","12.912","284.40065","524.6471","708.11","369.5344",
"계","살오징어(오징어)","경상북도","계통","생산량:계","","7202.765","1502.597","190.019","10.512","322.555","879.738","843.523","981.042","2112.242","5273.081","9889.414","14890.906","5786.477","1810.352","134.797","28.342","352.742","469.576","363.427","133.991","799.454","3691.463","5889.317","7383.604","1995.725","409.086","63.2","40.185","424.461","802.482","573.057","408.493","1084.883","5793.207","1772.337","2486.736","4941.079","1803.335","143.155","14.822","654.872","1278.149","628.432","606.107","1491.301","772.147","220.691","1217.88","2885.212","1741.291","548.584","53.177","824.164","1344.415","1117.052","326.748","2076.168","4321.47","2573.396","3645.539","2760.453","579.102","105.416",".031","389.416","1234.68","571.03","319.225","2928.774","8687.85","773.832","659.523","475.16","819.848","85.551","10.864","283.489","512.42","705.99","363.973",
"계","살오징어(오징어)","경상북도","비계통","생산량:계","","25.23816",".96851",".10262",".02173",".54057","3.82933",".87775","1.49785","24.38829","20.50942","11.29907","15.55402","5.21981",".91524",".30927",".20708","3.49942","3.24382",".53369","11.41476","82.49903","466.95071","5.60841","3.48278","1.8159",".16579",".2322","1.0231","1.634","3.1934","2.3241",".2019","4.353","14.4089","12.6679","6.7591","14.90497","4.64902","1.97375","1.47816","1.36931","4.0984","6.5724","19.4605","9.1567","7.0404","3.7654","11.8102","20.20879","1.83199",".73231",".909","9.0932","6.3519","2.5329","2.9927","22.4589","161.4835","60.6493","22.0376","44.86139","2.95388",".37857",".03333","7.9283","6.529","11.575",".6822","63.8046","77.6286","11.0478","9.6007","7.82983","5.08858","3.33731","2.048",".91165","12.2271","2.12","5.5614",
"계","살오징어(오징어)","경상남도","계","생산량:계","","662.654","183.031","180.726","3.6174","90.44803","116.39002","513.45874","3469.38","1270.506","1539.821","98.03773","190.16389","75.113","107.70298","136.161","2.217","13.13268","103.87942","1073.288","4374.023","2671.192","132.377","159.9852","79.081","143.199","28.416","35.4857",".66","13.9456","40.5159","2386.5621","1917.7561","1907.4364","654.379","34.761","65.625","123.335","324.918","287.039","4.57687","2.97162","112.8192","2304.712","2661.905","1314.1082","165.4157","6.9092","12.505","167.14","733.565","1365.07839","60.1239","10.2368","71.2147","257.2477","947.059","531.226","76.733","19.534","54.232","455.789","498.227","216.535","2.751","32.0341","135.2066","600.6416","1004.813","2107.6939","916.0889","11.548","82.8196","213.003","238.736","151.584","2.861","77.44598","38.7607","120.3162","1898.4813",
"계","살오징어(오징어)","경상남도","계통","생산량:계","","662.654","183.031","180.726","3.54","87.513","105.818","509.133","3469.38","1270.506","1539.821","96.741","190.119","75.113","107.646","136.161","2.217","11.094","99.975","1073.288","4374.023","2671.192","132.377","159.194","78.989","143.199","28.416","35.436",".66","12.572","34.316","2386.369","1917.351","1906.85","654.112","34.719","65.625","123.335","324.918","287.039","4.292","2.267","102.669","2304.073","2661.905","1314.057","165.262","6.801","12.505","167.14","733.565","1365.052","59.842","9.137","67.12","256.238","907.468","531.226","76.733","19.534","54.232","455.789","498.227","216.535","2.751","31.507","133.034","599.615","1004.813","2106.976","915.695","10.592","82.599","213.003","238.736","151.584","2.861","77.265","38.684","120.264","1898.465",
"계","살오징어(오징어)","경상남도","비계통","생산량:계","","","","",".0774","2.93503","10.57202","4.32574","","","","1.29673",".04489","",".05698","","","2.03868","3.90442","","","","",".7912",".092","","",".0497","","1.3736","6.1999",".1931",".4051",".5864",".267",".042","","","","",".28487",".70462","10.1502",".639","",".0512",".1537",".1082","","","",".02639",".2819","1.0998","4.0947","1.0097","39.591","","","","","","","","",".5271","2.1726","1.0266","",".7179",".3939",".956",".2206","","","","",".18098",".0767",".0522",".0163",
"계","살오징어(오징어)","제주도","계","생산량:계","","7.79735","30.872","113.81706","1.70206","2.9","130.52375","100.12233","205.69305","121.19512","11.04296","2.66012","1.89609","14.63","35.92032","121.81645","1.766",".195","104.432","225.728","211.309","109.80274","5.197","1.528","3.07958","12.856","25.858","19.093",".685","1.993","125.8602","100.3039","168.4382","56.695","4.8984","1.485",".4595","28.839","62.341","130.076","4.206",".51494","112.4658","179.0247","377.5168","47.899","5.156","3.313",".896","5.449","149.628","115.496","1.227","2.189","158.5961","75.1079","38.4389","20.6515","8.348","1.915",".928","32.03","89.552","139.877",".445","1.7725","69.5774","150.82","54.16","17.3428","9.834","4.009","16.885","6.553","22.43","51.13",".597","4.58026","47.146","137.2163","130.7229",
"계","살오징어(오징어)","제주도","계통","생산량:계","","7.735","30.872","113.809","1.694","2.9","129.872","99.599","205.361","121.179","10.988","2.644","1.868","14.63","35.862","121.78","1.766",".195","104.432","225.728","211.309","72.629","5.197","1.528","3.065","12.856","25.858","19.093",".685","1.993","123.563","99.524","168.268","56.695","4.185","1.485",".438","28.839","62.341","130.076","4.206",".216","112.122","178.95","377.441","47.899","5.156","3.313",".896","5.449","149.628","115.496","1.227","2.189","154.278","73.876","38.395","20.593","8.348","1.915",".928","32.03","89.552","139.877",".445","1.604","69.501","150.82","54.16","17.314","9.805","3.98","16.885","6.553","22.43","51.13",".597","3.942","46.744","137.044","130.552",
"계","살오징어(오징어)","제주도","비계통","생산량:계","",".06235","",".00806",".00806","",".65175",".52333",".33205",".01612",".05496",".01612",".02809","",".05832",".03645","","","","","","37.17374","","",".01458","","","","","","2.2972",".7799",".1702","",".7134","",".0215","","","","",".29894",".3438",".0747",".0758","","","","","","","","","","4.3181","1.2319",".0439",".0585","","","","","","","",".1685",".0764","","",".0288",".029",".029","","","","","",".63826",".402",".1723",".1709",
"계","해면양식업","계","계","생산량:계","","204994.13638","280298.98131","432291.99988","218312.57035","175567.52459","91324.42308","83193.52626","49584.2521","64798.88449","39491.46394","79496.55914","153045.20918","213255.35468","280103.02688","528066.30564","322071.84556","193159.83713","127238.52055","104552.01709","71541.49036","69330.74571","69182.78795","132038.2334","205235.09628","246006.4993","276898.2061","434040.939","258362.3738","236776.7551","221189.4215","84839.8267","51608.1603","51066.4022","61490.4956","110853.2738","216472.5501","287750.0278","307071.2496","504324.1018","271964.727","234553.3175","231822.64364","58259.7015","70109.0404","51661.18","57732.2455","121337.2991","213454.0643","247434.40654","285926.94587","425000.20458","317368.64543","195656.8533","175772.0121","125969.9709","81024.4028","55239.3045","55371.6333","123201.6826","220441.4253","277207.4614","313748.9496","486364.5328","305317.2088","226241.0657","188111.9302","104713.4843","74811.0508","47459.9793","44963.7805","122058.2778","206492.5152","288196.5323","303707.1041","493786.8028","264860.0688","189549.9688","164555.0941","102995.7545","66854.0142",
"계","해면양식업","계","계통","생산량:계","","90157.536","98902.171","133195.498","79228.251","14436.367","36389.8","15368.802","6929.286","13453.11","10851.803","50898.127","81062.232","95668.568","113167.195","135084.804","13804.377","17358.286","62343.185","6227.845","6244.839","16388.181","18706.596","70006.913","111155.993","123577.43","128418.344","151517.038","77936.588","25156.214","39164.385","17863.994","2593.057","4624.414","23354.228","73603.506","111913.4","133826.533","124412.05","148714.391","85011.263","13941.783","64826.725","18128.49","3123.883","3935.325","21067.403","61024.519","126301.83","111627.362","130586.91","139223.116","61918.746","11065.332","34558.007","13122.448","4376.232","4108.519","16177.133","67419.815","125261.656","128631.571","130179.785","165182.661","62835.688","17072.264","59029.683","4402.936","3309.48","4356.953","10456.603","59133.302","124671.207","153346.659","148789.324","147930.037","62525.376","13724.982","34072.231","10305.678","3720.679",
"계","해면양식업","계","비계통","생산량:계","","114836.60038","181396.81031","299096.50188","139084.31935","161131.15759","54934.62308","67824.72426","42654.9661","51345.77449","28639.66094","28598.43214","71982.97718","117586.78668","166935.83188","392981.50164","308267.46856","175801.55113","64895.33555","98324.17209","65296.65136","52942.56471","50476.19195","62031.3204","94079.10328","122429.0693","148479.8621","282523.901","180425.7858","211620.5411","182025.0365","66975.8327","49015.1033","46441.9882","38136.2676","37249.7678","104559.1501","153923.4948","182659.1996","355609.7108","186953.464","220611.5345","166995.91864","40131.2115","66985.1574","47725.855","36664.8425","60312.7801","87152.2343","135807.04454","155340.03587","285777.08858","255449.89943","184591.5213","141214.0051","112847.5229","76648.1708","51130.7855","39194.5003","55781.8676","95179.7693","148575.8904","183569.1646","321181.8718","242481.5208","209168.8017","129082.2472","100310.5483","71501.5708","43103.0263","34507.1775","62924.9758","81821.3082","134849.8733","154917.7801","345856.7658","202334.6928","175824.9868","130482.8631","92690.0765","63133.3352",
"계","해면양식업","부산광역시","계","생산량:계","","5400.087","4781.683","4615.555","2273.592","4434.512","3490.282","136.498","70.961","99.548","167.978","1507.493","7043.19","7388.158","10517.881","8670.903","2125.157","5686.565","4721.844","52.684","60.887","101.073","156.575","2525.372","3760.929","6465.315","6794.097","5951.593","2583.115","3907.519","7709.13","59.575","21.881","93.18","97.525","1488.857","5806.324","6972.763","6731.591","5749.997","2655.145","7416.111","5838.434","54.19","35.006","11.507","136.281","1693.246","6042.981","4926.575","5993.636","5473.909","4363.675","4119.104","3670.377","66.097","15.146","30.754","37.679","2216.437","5770.196","4740.055","6994.527","6897.476","1873.419","3766.111","2710.488","70.974","13.195","9.55","27.074","2914.566","5347.934","6651.988","7717.842","9013.978","2254.808","5476.054","4387.716","50.834","21.015",
"계","해면양식업","부산광역시","계통","생산량:계","","2913.8","2561.472","2848.691","1647.134","225.696","154.715","124.093","67.391","98.408","160.878","1135.805","4189.941","3287.614","4085.237","5221.506","117.058","118.225","313.747","35.009","35.823","92.103","145.025","2497.703","3736.313","3653.425","4100.684","3193.661","1927.48","40.129","42.692","44.525","19.178","90.469","97.011","1412.362","4257.364","4916.285","3379.859","3815.439","2495.422","33.394","25.512","25.584","5.919","7.222","134.123","1675.776","4865.881","2667.598","2622.748","4792.605","2451.926","54.104","35.275","20.825","3.423","11.514","29.941","2202.027","4508.456","2316.06","2912.822","4191.041","611.021","116.439","39.711","17.814","3.46","2.9","24.498","2541.61","4790.724","4280.668","3713.09","5043.446","1172.956","18.747","18.732","17.549","6.62",
